8.190997 22.337658 30.168461
8.379543 21.114266 29.103355
7.713039 21.700389 29.563985
16.115996 22.984637 21.754197
16.745136 23.885453 22.962254
16.493618 23.878856 21.994451
29.851600 10.060743 28.680357
29.799752 8.441233 28.477407
29.618548 9.190518 29.114341
25.105874 19.153068 26.702342
25.804890 19.436303 28.150735
25.443170 19.862209 27.321452
15.565849 26.972778 27.403028
14.958879 27.559662 26.005228
14.971139 27.667925 26.999248
18.273226 17.069626 25.459099
16.734385 16.524854 25.502474
17.317830 17.331675 25.595100
10.332377 20.269665 36.531486
10.252178 18.648963 36.714736
10.138773 19.404294 36.069320
28.808428 10.014146 14.910188
27.202322 9.923628 15.191111
27.926983 10.462344 14.761461
11.515471 16.013119 24.067229
12.897948 16.881702 24.099003
12.212410 16.459450 23.505970
9.946940 4.179480 39.808215
10.533767 4.354263 41.322076
10.579596 3.806379 40.486809
1.295161 28.339042 34.376370
0.000300 29.333064 34.332284
0.640693 28.852478 34.931351
9.362109 25.020612 21.322428
7.779631 24.970024 21.722294
8.680653 25.306319 21.996177
26.569481 5.971709 36.176591
27.343957 4.536687 36.089488
26.786763 5.129847 36.670559
13.441187 18.918726 13.715458
11.894358 19.374850 13.458634
12.772837 19.184156 13.020618
14.723937 22.498251 20.121669
14.641242 24.095871 20.449481
14.209939 23.207132 20.604620
10.047586 4.950800 35.173803
8.721258 5.563860 34.444625
9.215974 4.723774 34.667021
8.785625 6.630315 27.696543
8.769134 5.019384 27.429485
9.100674 5.743409 28.034314
10.731357 17.370942 31.958692
11.920691 17.822602 30.934886
10.981695 18.004524 31.226672
20.941529 24.341907 28.989956
20.736791 22.792459 29.463224
20.833226 23.736532 29.778460
14.859576 29.839576 15.054843
13.540497 29.261812 14.284837
14.222459 29.993017 14.299538
9.555398 22.458076 35.455181
8.385387 21.670729 36.278498
8.733019 21.895851 35.368323
13.762331 13.280030 19.212052
12.990562 12.817138 20.574694
13.877130 12.865214 20.114657
11.468664 8.518199 24.232607
12.747788 7.523517 24.029777
12.068391 7.857044 24.683327
14.475622 16.369084 13.354513
14.716333 14.757907 13.467902
14.699353 15.618723 13.976485
19.283525 14.546805 36.764750
20.213066 15.419232 37.785297
19.644082 14.601796 37.695837
2.708272 0.941519 24.044322
2.860168 0.849258 22.421021
3.126312 0.434024 23.290904
25.235681 27.270810 16.594311
23.713804 27.831318 16.403500
24.539476 27.531650 15.925575
0.729791 24.322947 18.598907
1.924215 23.896730 17.570132
1.532450 24.649133 18.099619
11.838646 12.288770 34.096156
12.370736 13.393994 33.018172
12.640073 12.630929 33.605657
2.526722 24.093856 20.305930
2.912390 22.522456 20.085364
2.689496 23.381051 19.623757
5.164488 23.838710 13.572256
6.478401 22.869491 13.541632
5.991767 23.600588 13.063477
16.928444 11.701154 26.366422
18.055914 10.888837 27.224117
17.153500 11.317958 27.262222
10.395638 14.863338 26.351868
11.511816 14.123331 25.417403
11.145340 14.201643 26.344500
19.928899 29.998426 24.328051
20.168241 28.447827 23.875232
19.895334 29.357226 23.561445
5.189917 15.321571 36.970851
5.284171 13.814293 36.349627
5.147078 14.345837 37.185458
27.527709 20.995059 40.528370
26.016291 20.388874 40.650211
26.741598 20.652169 40.014167
27.680247 11.109655 35.083193
28.718080 9.983203 35.649493
27.961286 10.590766 35.890484
23.435517 12.239292 27.612416
22.303089 13.235818 26.986931
22.691535 12.315173 26.948578
8.231279 16.338774 42.002121
7.009691 16.732723 40.992559
7.984276 16.853456 41.181122
21.297042 12.581121 29.407466
19.699511 12.881513 29.563505
20.555097 12.735082 30.059970
14.858755 27.830258 18.145871
15.131963 29.227406 17.345855
14.695836 28.329010 17.294606
10.664933 22.249052 17.596193
9.674920 20.951722 17.537063
9.922684 21.810818 17.089275
29.097731 17.355623 41.353479
28.395121 18.826769 41.447068
28.880561 18.190417 40.847609
17.082037 27.932672 29.105053
18.310190 28.971690 28.824388
17.701729 28.295463 28.409128
27.063571 22.675916 32.773102
28.623298 22.270203 32.509779
27.904637 22.345137 33.201053
8.908560 3.782807 29.242784
9.301712 3.862734 30.825734
9.086178 3.246773 30.068051
19.045270 15.439883 40.185737
18.396157 14.129801 39.458395
18.361485 14.714950 40.268547
13.734499 27.394919 15.430645
13.670730 25.858686 14.880546
13.968458 26.444300 15.634444
17.407765 8.949186 12.735234
18.706623 9.109546 13.711934
18.406874 8.975506 12.767407
12.549105 10.176940 33.521690
13.863960 9.222410 33.358229
13.094157 9.457246 33.951697
5.802350 4.641554 26.674087
6.727006 5.849275 27.268316
5.985794 5.623822 26.636079
15.237181 24.151229 41.005943
16.507153 23.884375 41.997230
16.115657 24.509470 41.322000
14.463290 25.854844 19.029907
13.184940 26.855261 19.207885
13.483708 25.901124 19.225419
5.189150 14.943798 41.898869
5.193545 13.600075 40.970925
5.382150 14.581972 40.986848
9.405083 6.853455 20.890068
7.917508 6.193701 21.026209
8.713855 6.296119 20.430147
2.717160 21.053355 32.498345
1.831952 19.681641 32.459644
2.326530 20.350172 31.904300
12.459787 0.192032 20.687589
11.412354 0.084186 19.439413
12.368819 -0.015475 19.713621
1.947396 0.485091 34.038334
0.398510 0.119163 34.404036
1.296146 0.342860 34.783714
25.941684 29.997900 31.256872
24.324938 29.992944 31.486653
25.184023 29.536781 31.718680
18.115468 23.531548 20.139370
18.292099 22.719073 21.544850
18.777006 23.181039 20.802287
26.509111 24.760306 33.338717
25.483387 25.073430 34.570193
26.255074 24.511066 34.273218
3.086138 22.606888 13.439045
3.556206 21.994597 12.000009
3.537388 21.837281 12.987352
28.836283 12.619765 40.335367
28.844776 13.687672 41.570758
29.397109 13.035887 41.051093
3.850294 29.949160 25.529716
5.041095 29.193937 26.353317
4.809638 29.999138 25.807398
6.330984 5.615686 36.799923
7.009341 6.740063 35.829203
6.381331 6.592786 36.593311
22.159064 15.597312 35.683516
23.541490 15.082697 36.384058
23.080207 15.247825 35.512336
13.700054 20.481612 41.986049
12.472306 19.404895 41.984281
13.087030 19.943233 41.407865
6.298985 4.378809 17.506465
7.903608 4.455113 17.213120
7.191775 4.595702 17.901217
2.326191 20.775250 14.777779
1.389035 19.453136 14.978881
1.959366 20.128476 15.446412
