8.182665 22.316758 18.232294
8.127402 21.023458 17.236799
7.578785 21.667977 17.769306
16.245642 22.797883 10.242071
16.884587 23.895943 11.268084
16.604011 23.727912 10.323102
29.716919 9.998175 16.618441
29.985331 8.394885 16.463182
29.652191 9.111397 17.076024
25.194115 20.106170 15.754365
26.532065 19.178446 15.880489
25.958856 19.703472 15.251421
15.443571 27.059130 15.443041
14.849417 27.589990 14.017609
14.841398 27.728459 15.007917
18.421740 17.044552 13.462175
17.006996 16.260380 13.686369
17.451372 17.156136 13.676377
10.306426 20.284455 24.510035
10.259553 18.685916 24.840437
10.018957 19.388707 24.171000
28.805810 9.996496 2.856154
27.207461 9.921994 3.182372
27.925877 10.456379 2.737109
11.514956 16.035630 12.151898
12.981166 16.753546 12.113013
12.240021 16.379753 11.555402
9.900387 4.173699 27.835729
10.513552 4.317958 29.342350
10.516923 3.765432 28.508892
1.292037 28.337952 22.375215
0.000559 29.336227 22.328099
0.638813 28.854637 22.928642
9.286889 24.698296 9.477727
7.739106 25.168930 9.700347
8.683355 25.297993 10.003140
26.797285 5.916619 24.214053
27.234823 4.348258 24.089583
26.846778 5.042004 24.696283
13.379609 18.896048 1.711410
11.899799 19.553098 1.498960
12.733622 19.252133 1.036243
14.388789 22.519654 7.921217
14.816658 23.962621 8.554828
14.136251 23.230187 8.577962
9.970970 5.011300 23.219108
8.664304 5.612095 22.445571
9.155053 4.776103 22.690989
8.930862 6.604761 15.657536
8.854202 4.993108 15.405765
9.181878 5.708424 16.022936
10.729223 17.355766 19.934112
11.932434 17.781202 18.915301
10.990947 17.973123 19.192278
21.532990 24.338251 17.378531
20.508903 23.085226 17.597308
21.049930 23.787839 18.059447
14.918810 29.825692 3.065984
13.552570 29.323652 2.325691
14.281215 30.008457 2.317640
9.630237 22.271570 23.540824
8.338717 21.627147 24.304621
8.754415 21.806239 23.412955
13.860881 13.265445 7.293323
13.006152 12.969276 8.652885
13.910238 12.915961 8.228936
11.457749 8.759676 12.268297
12.621828 7.629522 12.082928
11.998544 8.060275 12.735551
14.763502 16.405949 1.375302
14.690332 14.778836 1.492934
14.816637 15.629500 2.003195
19.333681 14.673362 24.712520
20.289518 15.573545 25.683465
19.713146 14.757899 25.633827
2.705768 0.968270 11.999940
2.832213 0.877506 10.374375
3.106374 0.457357 11.239394
25.246967 27.265448 4.573423
23.722722 27.836231 4.440853
24.529799 27.537249 3.931752
0.736759 24.342520 6.589488
1.925022 23.897843 5.561391
1.544213 24.656423 6.090057
11.588023 12.221326 22.021265
12.454054 13.238746 21.082363
12.503609 12.442877 21.685756
2.458492 24.046931 8.321538
2.947813 22.517393 8.025280
2.658878 23.377932 7.605832
5.237305 23.920134 1.920669
5.974052 22.463697 1.868855
5.828251 23.322873 1.378442
16.847491 11.731325 14.380120
18.007478 10.913246 15.187503
17.107783 11.342939 15.264062
10.687022 14.647911 13.689488
11.887788 13.962240 12.820749
11.476978 14.036093 13.729446
20.041163 29.994764 12.383133
20.154695 28.391262 12.095761
19.997407 29.286393 11.678688
5.190814 15.325707 24.980539
5.256825 13.811604 24.372409
5.134225 14.352741 25.204327
27.704692 20.751217 28.634639
26.107267 20.418663 28.700458
26.886638 20.563729 28.090963
27.684064 11.111197 23.080490
28.721997 9.986240 23.649571
27.964151 10.593226 23.888701
23.412148 12.244688 15.629031
22.272251 13.220915 14.985366
22.669539 12.303549 14.961937
8.234250 16.343228 29.996950
7.009297 16.768132 29.004158
7.987304 16.871955 29.184908
21.294734 12.590629 17.441250
19.694695 12.876010 17.599743
20.552340 12.737398 18.094899
14.865324 27.824891 6.162706
15.139584 29.228425 5.374314
14.713610 28.325956 5.310729
10.455272 21.914928 5.680551
9.502890 20.592277 5.579287
9.804493 21.419485 5.105250
29.099712 17.351211 29.355255
28.396280 18.821950 29.449061
28.882293 18.186057 28.849579
18.453445 29.744968 16.310105
17.871013 28.298936 16.796370
17.908968 28.951140 16.039312
26.946496 22.599715 20.779925
28.568655 22.475366 20.639118
27.801401 22.462935 21.280300
8.950784 3.801380 17.309472
9.288787 3.820486 18.906995
9.095165 3.234285 18.120339
19.017393 15.447399 28.244835
18.442776 14.061969 27.599013
18.387979 14.682438 28.381293
13.735435 27.478773 3.515532
13.768632 26.015130 2.792111
14.070204 26.539329 3.588489
17.418104 8.953763 0.742263
18.717118 9.116660 1.718335
18.417187 8.981548 0.774018
12.589608 10.249534 21.544423
13.864291 9.248706 21.343885
13.105428 9.493526 21.947323
6.010176 4.560574 14.777381
6.786930 5.781496 15.534143
6.084542 5.554384 14.859593
15.231792 24.141442 29.013331
16.508154 23.883532 29.998759
16.110850 24.504057 29.322708
14.107590 25.893873 7.057078
12.958942 27.030058 7.294521
13.142160 26.047381 7.267618
5.194243 14.987625 29.924348
5.174269 13.636287 29.007738
5.374851 14.615919 29.013764
9.656455 6.789493 9.184938
8.051573 6.506224 9.288861
8.866139 6.389769 8.720646
2.768826 21.087625 20.513267
2.001511 19.646996 20.563325
2.302319 20.391604 19.967489
12.354974 0.208883 8.654643
11.374097 0.085988 7.354848
12.316008 -0.003962 7.678361
1.966094 0.458052 22.056754
0.396422 0.145993 22.381469
1.291461 0.336284 22.784759
25.882663 29.887041 19.339531
24.284833 29.995714 19.658621
25.120004 29.476212 19.839049
18.069308 23.530362 8.149551
18.450431 22.795756 9.557311
18.820190 23.256369 8.750428
26.490360 24.757301 21.173149
25.702739 25.142465 22.550825
26.356472 24.511492 22.133149
3.421345 22.434592 1.557383
4.253923 21.921436 0.249647
4.044367 21.734138 1.209310
28.836270 12.619760 28.335355
28.844702 13.687666 29.570748
29.397066 13.035895 29.051097
3.847340 29.932011 13.514440
5.038485 29.202745 14.360628
4.803728 29.996300 13.799284
6.409886 5.504443 24.736176
7.043774 6.715255 23.842415
6.488012 6.497145 24.644602
22.059650 15.678767 23.871362
23.451660 15.014043 24.407216
22.925731 15.262957 23.593958
13.660282 20.567625 29.908712
12.664908 19.276255 29.999721
13.114416 19.918534 29.378940
6.298676 4.370949 5.504932
7.903232 4.447739 5.211347
7.191453 4.588175 5.899531
2.548859 20.736181 2.995395
1.300312 19.686351 3.070742
1.959222 20.211432 3.609329
16.386176 10.652914 19.131497
17.213073 9.609116 18.186290
17.116441 10.567816 18.453693
16.751042 27.512559 2.416294
15.211665 27.902685 2.035755
15.810889 27.550797 2.754818
20.288777 17.748043 19.537026
20.469802 18.232097 21.086094
20.045279 18.449206 20.207122
16.652654 22.134312 6.532757
16.174253 23.650737 6.160900
15.866985 22.710539 6.307739
27.120561 24.661410 6.310174
25.507172 24.829660 6.122141
26.238700 24.656683 6.781605
27.336540 15.501961 1.116875
26.277740 16.144473 2.181210
26.440101 15.389804 1.545552
17.648056 5.200324 12.294788
16.432439 6.073584 11.641809
16.666470 5.218703 12.104794
19.113053 26.302696 15.933817
20.670592 26.275195 16.423717
20.064372 26.260557 15.628589
21.535232 18.809386 23.868546
20.642281 20.176605 23.874878
20.956468 19.409170 23.316061
23.955629 2.236563 0.645857
23.393359 0.703434 0.653374
23.684334 1.469220 1.226831
17.542454 15.685047 20.960863
18.367350 17.089536 20.844051
18.010450 16.307340 20.333425
3.186197 15.356781 10.069458
2.711049 13.803664 10.239014
3.325184 14.512211 10.586499
29.995635 23.908837 17.022677
29.880829 24.539001 18.524809
29.591276 23.789574 17.929440
13.461225 20.504623 8.235393
13.924020 19.766120 9.616379
13.142511 20.001395 9.038593
29.320851 8.760727 14.394980
28.275145 9.009586 13.165648
29.076293 8.490690 13.463734
24.077029 17.160440 23.542921
23.582453 18.357942 24.536940
23.592032 18.033598 23.591076
7.768162 20.450129 20.126407
8.819327 19.439459 19.391366
8.103934 20.122293 19.243385
14.130807 18.400601 13.010960
14.670153 17.021531 13.699408
14.888046 17.748575 13.048350
10.588424 16.380503 0.010336
10.506208 15.470995 1.364118
10.231107 15.533936 0.404793
26.954361 5.116921 17.141611
28.215918 4.247743 17.707025
27.640331 4.427410 16.909299
27.344083 11.175556 7.093242
28.330674 11.460724 8.362890
27.878225 10.750311 7.823863
17.017447 21.340981 1.452571
18.199129 20.656036 2.347651
17.999515 21.334668 1.640856
13.826598 23.169895 20.450974
15.367187 23.564103 20.822288
14.616407 23.720353 20.180522
11.509890 25.689391 12.373069
11.745667 27.277519 12.074829
11.706979 26.577619 12.787985
7.601942 9.470710 3.479008
8.734446 8.420408 2.948925
8.577138 9.344409 3.297383
1.873145 16.357015 24.509103
0.357031 15.753479 24.571012
1.329524 15.523411 24.606716
3.714498 10.669192 26.536074
2.155322 10.505752 26.993179
3.056912 10.073238 26.996906
27.795794 14.911622 3.211403
27.611607 16.348964 3.964272
28.129452 15.493595 3.952974
13.300690 23.373757 26.999605
12.567575 24.807889 26.730352
12.790147 24.122016 27.423164
16.017194 19.485112 19.504655
17.532568 19.926018 19.085212
16.559780 20.086579 18.918324
